state,date,cases,deaths
Alaska,2020-04-29,355,9
Alaska,2020-04-30,355,9
Alaska,2020-05-01,364,9
Alaska,2020-05-02,365,9
Alaska,2020-05-03,368,9
Alaska,2020-05-04,370,9
Alaska,2020-05-05,371,9
Alaska,2020-05-06,372,10
Alaska,2020-05-07,374,10
Alaska,2020-05-08,377,10
Alaska,2020-05-09,378,10
Alaska,2020-05-10,379,10
Alaska,2020-05-11,379,10
Alaska,2020-05-12,383,10
Alaska,2020-05-13,383,10
Alaska,2020-05-14,383,10
Alaska,2020-05-15,388,10
Alaska,2020-05-16,388,10
Alaska,2020-05-17,388,10
Alaska,2020-05-18,388,10
Alaska,2020-05-19,400,10
Alaska,2020-05-20,401,10
Alaska,2020-05-21,401,10
Alaska,2020-05-22,403,10
Alaska,2020-05-23,407,10
Alaska,2020-05-24,407,10
Alaska,2020-05-25,408,10
Alaska,2020-05-26,410,10
Alaska,2020-05-27,411,10
Alaska,2020-05-28,424,10
Alaska,2020-05-29,429,10
Alaska,2020-05-30,433,10
Alaska,2020-05-31,459,10
Alaska,2020-06-01,466,10
Alaska,2020-06-02,486,10
Alaska,2020-06-03,504,10
Alaska,2020-06-04,512,10
Alaska,2020-06-05,523,10
Alaska,2020-06-06,535,10
Alaska,2020-06-07,543,10
Alaska,2020-06-08,562,10
Alaska,2020-06-09,572,11
Alaska,2020-06-10,592,11
Alaska,2020-06-11,609,11
Alaska,2020-06-12,624,12
Alaska,2020-06-13,653,12
Alaska,2020-06-14,660,12
Alaska,2020-06-15,663,12
Alaska,2020-06-16,675,12
Alaska,2020-06-17,695,12
Alaska,2020-06-18,707,12
Alaska,2020-06-19,720,12
Alaska,2020-06-20,741,12
Alaska,2020-06-21,752,12
Alaska,2020-06-22,758,12
Alaska,2020-06-23,760,12
Alaska,2020-06-24,789,12
Alaska,2020-06-25,813,12
Alaska,2020-06-26,833,14
Alaska,2020-06-27,851,14
Alaska,2020-06-28,880,14
Alaska,2020-06-29,901,14
Alaska,2020-06-30,937,14
Alaska,2020-07-01,975,14
Alaska,2020-07-02,1014,14
Alaska,2020-07-03,1060,15
Alaska,2020-07-04,1107,16
Alaska,2020-07-05,1134,16
Arizona,2020-03-08,4,0
Arizona,2020-03-09,4,0
Arizona,2020-03-10,6,0
Arizona,2020-03-11,9,0
Arizona,2020-03-12,9,0
Arizona,2020-03-13,9,0
Arizona,2020-03-14,12,0
Arizona,2020-03-15,12,0
Arizona,2020-03-16,18,0
Arizona,2020-03-17,20,0
Arizona,2020-03-18,27,0
Arizona,2020-03-19,45,0
Arizona,2020-03-20,68,0
Arizona,2020-03-21,104,1
Arizona,2020-03-22,152,2
Arizona,2020-03-23,235,2
Arizona,2020-03-24,326,5
Arizona,2020-03-25,401,6
Arizona,2020-03-26,508,8
Arizona,2020-03-27,665,13
Arizona,2020-03-28,773,15
Arizona,2020-03-29,919,17
Arizona,2020-03-30,1157,20
Arizona,2020-03-31,1289,25
Arizona,2020-04-01,1413,32
Arizona,2020-04-02,1596,35
Arizona,2020-04-03,1769,44
Arizona,2020-04-04,2019,52
Arizona,2020-04-05,2269,64
Arizona,2020-04-06,2460,65
Arizona,2020-04-07,2575,73
Arizona,2020-04-08,2726,89
Arizona,2020-04-09,3018,98
Arizona,2020-04-10,3112,106
Arizona,2020-04-11,3393,117
Arizona,2020-04-12,3542,125
Arizona,2020-04-13,3705,132
Arizona,2020-04-14,3809,143
Arizona,2020-04-15,3964,155
Arizona,2020-04-16,4237,164
Arizona,2020-04-17,4511,183
Arizona,2020-04-18,4724,180
Arizona,2020-04-19,4933,184
Arizona,2020-04-20,5068,191
Arizona,2020-04-21,5256,208
Arizona,2020-04-22,5473,231
Arizona,2020-04-23,5772,249
Arizona,2020-04-24,6045,266
Arizona,2020-04-25,6286,273
Arizona,2020-04-26,6534,275
Arizona,2020-04-27,6725,275
Arizona,2020-04-28,6955,275
Arizona,2020-04-29,7209,308
Arizona,2020-04-30,7655,320
Arizona,2020-05-01,7969,330
Arizona,2020-05-02,8364,330
Arizona,2020-05-03,8640,362
Arizona,2020-05-04,8924,362
Arizona,2020-05-05,9305,395
Arizona,2020-05-06,9707,426
Arizona,2020-05-07,9945,450
Arizona,2020-05-08,10526,517
Arizona,2020-05-09,10960,532
Arizona,2020-05-10,11119,536
Arizona,2020-05-11,11383,542
Arizona,2020-05-12,11736,562
Arizona,2020-05-13,12216,595
Arizona,2020-05-14,12674,624
Arizona,2020-05-15,13169,651
Arizona,2020-05-16,13666,679
Arizona,2020-05-17,13945,680
Arizona,2020-05-18,14208,687
Arizona,2020-05-19,14576,705
Arizona,2020-05-20,14906,747
Arizona,2020-05-21,15348,764
Arizona,2020-05-22,15624,775
Arizona,2020-05-23,16053,801
Arizona,2020-05-24,16377,801
Arizona,2020-05-25,16575,807
Arizona,2020-05-26,16864,810
Arizona,2020-05-27,17318,834
Arizona,2020-05-28,17877,860
Arizona,2020-05-29,18472,886
Arizona,2020-05-30,19258,904
Arizona,2020-05-31,19936,907
Arizona,2020-06-01,20129,918
Arizona,2020-06-02,21264,943
Arizona,2020-06-03,22356,983
Arizona,2020-06-04,22886,999
Arizona,2020-06-05,24439,1015
Arizona,2020-06-06,25451,1043
Arizona,2020-06-07,26989,1051
Arizona,2020-06-08,27678,1053
Arizona,2020-06-09,28296,1076
Arizona,2020-06-10,29852,1101
Arizona,2020-06-11,31267,1135
Arizona,2020-06-12,33039,1156
Arizona,2020-06-13,34660,1189
Arizona,2020-06-14,35706,1191
Arizona,2020-06-15,36844,1203
Arizona,2020-06-16,39185,1228
Arizona,2020-06-17,40937,1249
Arizona,2020-06-18,43445,1283
Arizona,2020-06-19,46910,1321
Arizona,2020-06-20,50127,1346
Arizona,2020-06-21,52591,1349
Arizona,2020-06-22,54599,1351
Arizona,2020-06-23,58378,1396
Arizona,2020-06-24,60190,1467
Arizona,2020-06-25,63281,1495
Arizona,2020-06-26,66659,1536
Arizona,2020-06-27,70124,1580
Arizona,2020-06-28,73920,1594
Arizona,2020-06-29,74545,1598
Arizona,2020-06-30,79228,1645
Arizona,2020-07-01,84105,1725
Arizona,2020-07-02,87445,1764
Arizona,2020-07-03,91872,1798
Arizona,2020-07-04,94567,1817
Arizona,2020-07-05,98103,1825
Arkansas,2020-03-08,0,0
Arkansas,2020-03-09,0,0
Arkansas,2020-03-10,0,0
Arkansas,2020-03-11,0,0
Arkansas,2020-03-12,0,0
Arkansas,2020-03-13,9,0
Arkansas,2020-03-14,12,0
Arkansas,2020-03-15,3,0
Arkansas,2020-03-16,3,0
Arkansas,2020-03-17,3,0
Arkansas,2020-03-18,4,0
Arkansas,2020-03-19,62,0
Arkansas,2020-03-20,100,0
Arkansas,2020-03-21,122,0
Arkansas,2020-03-22,165,0
Arkansas,2020-03-23,192,0
Arkansas,2020-03-24,219,2
Arkansas,2020-03-25,280,2
Arkansas,2020-03-26,335,2
Arkansas,2020-03-27,381,3
Arkansas,2020-03-28,409,5
Arkansas,2020-03-29,426,6
Arkansas,2020-03-30,473,7
Arkansas,2020-03-31,523,8
Arkansas,2020-04-01,584,10
Arkansas,2020-04-02,643,12
Arkansas,2020-04-03,704,12
Arkansas,2020-04-04,743,14
Arkansas,2020-04-05,837,16
Arkansas,2020-04-06,875,16
Arkansas,2020-04-07,946,18
Arkansas,2020-04-08,1000,18
Arkansas,2020-04-09,1119,21
Arkansas,2020-04-10,1171,21
Arkansas,2020-04-11,1228,25
Arkansas,2020-04-12,1280,27
Arkansas,2020-04-13,1410,29
Arkansas,2020-04-14,1498,32
Arkansas,2020-04-15,1569,33
Arkansas,2020-04-16,1620,37
Arkansas,2020-04-17,1695,37
Arkansas,2020-04-18,1744,38
Arkansas,2020-04-19,1781,39
Arkansas,2020-04-20,1973,41
Arkansas,2020-04-21,1990,42
Arkansas,2020-04-22,2276,42
Arkansas,2020-04-23,2599,45
Arkansas,2020-04-24,2810,47
Arkansas,2020-04-25,2911,48
Arkansas,2020-04-26,3001,51
Arkansas,2020-04-27,3069,51
Arkansas,2020-04-28,3127,57
Arkansas,2020-04-29,3193,57
Arkansas,2020-04-30,3281,61
Arkansas,2020-05-01,3337,64
Arkansas,2020-05-02,3372,72
Arkansas,2020-05-03,3437,76
Arkansas,2020-05-04,3491,80
Arkansas,2020-05-05,3525,83
Arkansas,2020-05-06,3611,87
Arkansas,2020-05-07,3703,87
Arkansas,2020-05-08,3747,88
Arkansas,2020-05-09,3747,88
Arkansas,2020-05-10,4012,91
Arkansas,2020-05-11,4043,94
Arkansas,2020-05-12,4164,95
Arkansas,2020-05-13,4236,97
Arkansas,2020-05-14,4366,98
Arkansas,2020-05-15,4463,98
Arkansas,2020-05-16,4578,98
Arkansas,2020-05-17,4759,98
Arkansas,2020-05-18,4813,100
Arkansas,2020-05-19,4923,102
Arkansas,2020-05-20,5003,107
Arkansas,2020-05-21,5458,110
Arkansas,2020-05-22,5612,113
Arkansas,2020-05-23,5775,115
Arkansas,2020-05-24,5922,116
Arkansas,2020-05-25,6029,117
Arkansas,2020-05-26,6180,119
Arkansas,2020-05-27,6277,120
Arkansas,2020-05-28,6538,125
Arkansas,2020-05-29,6777,132
Arkansas,2020-05-30,7013,133
Arkansas,2020-05-31,7253,133
Arkansas,2020-06-01,7443,133
Arkansas,2020-06-02,7818,136
Arkansas,2020-06-03,8067,142
Arkansas,2020-06-04,8425,151
Arkansas,2020-06-05,8651,152
Arkansas,2020-06-06,9101,154
Arkansas,2020-06-07,9426,154
Arkansas,2020-06-08,9740,155
Arkansas,2020-06-09,10080,161
Arkansas,2020-06-10,10368,165
Arkansas,2020-06-11,10816,171
Arkansas,2020-06-12,11547,176
Arkansas,2020-06-13,12095,177
Arkansas,2020-06-14,12501,179
Arkansas,2020-06-15,12917,182
Arkansas,2020-06-16,13191,188
Arkansas,2020-06-17,13606,197
Arkansas,2020-06-18,13928,208
Arkansas,2020-06-19,14631,214
Arkansas,2020-06-20,15142,224
Arkansas,2020-06-21,15561,225
Arkansas,2020-06-22,16083,227
Arkansas,2020-06-23,16678,237
Arkansas,2020-06-24,17375,240
Arkansas,2020-06-25,18062,240
Arkansas,2020-06-26,18740,249
Arkansas,2020-06-27,19310,259
Arkansas,2020-06-28,19818,264
Arkansas,2020-06-29,20257,265
Arkansas,2020-06-30,20777,270
Arkansas,2020-07-01,21197,277
Arkansas,2020-07-02,22075,279
Arkansas,2020-07-03,22622,281
Arkansas,2020-07-04,23209,286
Arkansas,2020-07-05,23814,287
California,2020-03-08,95,1
California,2020-03-09,101,1
California,2020-03-10,144,2
California,2020-03-11,178,4
California,2020-03-12,221,4
California,2020-03-13,281,4
California,2020-03-14,372,3
California,2020-03-15,373,5
California,2020-03-16,557,7
California,2020-03-17,700,12
California,2020-03-18,831,16
California,2020-03-19,1009,18
California,2020-03-20,1243,24
California,2020-03-21,1412,25
California,2020-03-22,1651,30
California,2020-03-23,2113,39
California,2020-03-24,2542,50
California,2020-03-25,3009,65
California,2020-03-26,3910,81
California,2020-03-27,4679,94
California,2020-03-28,5110,110
California,2020-03-29,5863,124
California,2020-03-30,7155,146
California,2020-03-31,8233,173
California,2020-04-01,9410,199
California,2020-04-02,10790,238
California,2020-04-03,12016,265
California,2020-04-04,12837,289
California,2020-04-05,15034,348
California,2020-04-06,16024,380
California,2020-04-07,17351,432
California,2020-04-08,18897,495
California,2020-04-09,19710,544
California,2020-04-10,21081,583
California,2020-04-11,21717,604
California,2020-04-12,22800,640
California,2020-04-13,23934,714
California,2020-04-14,25389,767
California,2020-04-15,26686,860
California,2020-04-16,27677,956
California,2020-04-17,29157,1037
California,2020-04-18,30511,1140
California,2020-04-19,31431,1177
California,2020-04-20,33686,1225
California,2020-04-21,35480,1282
California,2020-04-22,37352,1421
California,2020-04-23,39561,1533
California,2020-04-24,41355,1621
California,2020-04-25,42368,1689
California,2020-04-26,43559,1725
California,2020-04-27,44972,1779
California,2020-04-28,46164,1864
California,2020-04-29,48747,1946
California,2020-04-30,50130,2031
California,2020-05-01,52026,2126
California,2020-05-02,53347,2180
California,2020-05-03,54903,2216
California,2020-05-04,55884,2278
California,2020-05-05,58456,2381
California,2020-05-06,60616,2464
California,2020-05-07,62148,2535
California,2020-05-08,63800,2613
California,2020-05-09,66572,2687
California,2020-05-10,67600,2716
California,2020-05-11,69329,2779
California,2020-05-12,70980,2879
California,2020-05-13,72798,2957
California,2020-05-14,74871,3052
California,2020-05-15,76693,3136
California,2020-05-16,78725,3208
California,2020-05-17,80166,3240
California,2020-05-18,81518,3279
California,2020-05-19,83764,3403
California,2020-05-20,86018,3497
California,2020-05-21,88056,3583
California,2020-05-22,90281,3665
California,2020-05-23,92564,3737
California,2020-05-24,94069,3753
California,2020-05-25,96470,3768
California,2020-05-26,99492,3818
California,2020-05-27,101071,3894
California,2020-05-28,103813,3993
California,2020-05-29,106638,4077
California,2020-05-30,109895,4144
California,2020-05-31,111951,4172
California,2020-06-01,114733,4217
California,2020-06-02,117215,4305
California,2020-06-03,119374,4374
California,2020-06-04,122194,4444
California,2020-06-05,125783,4529
California,2020-06-06,128606,4607
California,2020-06-07,130657,4632
California,2020-06-08,133816,4657
California,2020-06-09,136681,4745
California,2020-06-10,139715,4854
California,2020-06-11,143439,4934
California,2020-06-12,146659,4978
California,2020-06-13,150034,5076
California,2020-06-14,152349,5099
California,2020-06-15,155726,5114
California,2020-06-16,158961,5200
California,2020-06-17,162798,5271
California,2020-06-18,167133,5355
California,2020-06-19,170862,5426
California,2020-06-20,175243,5494
California,2020-06-21,178657,5515
California,2020-06-22,184765,5566
California,2020-06-23,191477,5626
California,2020-06-24,196024,5725
California,2020-06-25,201112,5806
California,2020-06-26,206844,5868
California,2020-06-27,210692,5899
California,2020-06-28,215487,5932
California,2020-06-29,223646,5983
California,2020-06-30,231418,6082
California,2020-07-01,238681,6169
California,2020-07-02,246550,6265
California,2020-07-03,250514,6315
California,2020-07-04,252895,6334
California,2020-07-05,264681,6373
Colorado,2020-03-08,8,0
Colorado,2020-03-09,12,0
Colorado,2020-03-10,17,0
Colorado,2020-03-11,34,0
Colorado,2020-03-12,49,1
Colorado,2020-03-13,78,2
Colorado,2020-03-14,103,2
Colorado,2020-03-15,136,2
Colorado,2020-03-16,161,2
Colorado,2020-03-17,183,3
Colorado,2020-03-18,216,3
Colorado,2020-03-19,278,5
Colorado,2020-03-20,364,5
Colorado,2020-03-21,475,6
Colorado,2020-03-22,595,7
Colorado,2020-03-23,723,7
Colorado,2020-03-24,912,11
Colorado,2020-03-25,1087,20
Colorado,2020-03-26,1430,19
Colorado,2020-03-27,1738,31
Colorado,2020-03-28,2061,44
Colorado,2020-03-29,2308,47
Colorado,2020-03-30,2627,51
Colorado,2020-03-31,2966,69
Colorado,2020-04-01,3342,79
Colorado,2020-04-02,3728,97
Colorado,2020-04-03,4173,111
Colorado,2020-04-04,4565,126
Colorado,2020-04-05,4950,140
Colorado,2020-04-06,5183,150
Colorado,2020-04-07,5429,179
Colorado,2020-04-08,5655,193
Colorado,2020-04-09,6202,226
Colorado,2020-04-10,6513,250
Colorado,2020-04-11,6893,274
Colorado,2020-04-12,7307,289
Colorado,2020-04-13,7696,306
Colorado,2020-04-14,7950,327
Colorado,2020-04-15,8280,354
Colorado,2020-04-16,8675,372
Colorado,2020-04-17,9047,389
Colorado,2020-04-18,9440,411
Colorado,2020-04-19,9730,420
Colorado,2020-04-20,10112,447
Colorado,2020-04-21,10473,483
Colorado,2020-04-22,10891,506
Colorado,2020-04-23,11278,552
Colorado,2020-04-24,12256,674
Colorado,2020-04-25,12968,684
Colorado,2020-04-26,13441,688
Colorado,2020-04-27,13879,706
Colorado,2020-04-28,14316,736
Colorado,2020-04-29,14758,766
Colorado,2020-04-30,15284,777
Colorado,2020-05-01,15793,821
Colorado,2020-05-02,16225,832
Colorado,2020-05-03,16635,842
Colorado,2020-05-04,16918,851
Colorado,2020-05-05,17367,903
Colorado,2020-05-06,17832,919
Colorado,2020-05-07,18370,944
Colorado,2020-05-08,18827,960
Colorado,2020-05-09,19375,967
Colorado,2020-05-10,19703,971
Colorado,2020-05-11,19879,987
Colorado,2020-05-12,20157,1010
Colorado,2020-05-13,20475,1062
Colorado,2020-05-14,20838,1086
Colorado,2020-05-15,21232,1150
Colorado,2020-05-16,21633,1192
Colorado,2020-05-17,21938,1215
Colorado,2020-05-18,22202,1224
Colorado,2020-05-19,22482,1257
Colorado,2020-05-20,22797,1299
Colorado,2020-05-21,23191,1310
Colorado,2020-05-22,23487,1324
Colorado,2020-05-23,23964,1327
Colorado,2020-05-24,24174,1332
Colorado,2020-05-25,24256,1333
Colorado,2020-05-26,24552,1352
Colorado,2020-05-27,24754,1392
Colorado,2020-05-28,25107,1421
Colorado,2020-05-29,25598,1436
Colorado,2020-05-30,26084,1443
Colorado,2020-05-31,26364,1445
Colorado,2020-06-01,26563,1458
Colorado,2020-06-02,26774,1474
Colorado,2020-06-03,27046,1494
Colorado,2020-06-04,27346,1512
Colorado,2020-06-05,27601,1524
Colorado,2020-06-06,27834,1527
Colorado,2020-06-07,27987,1527
Colorado,2020-06-08,28169,1543
Colorado,2020-06-09,28333,1553
Colorado,2020-06-10,28484,1572
Colorado,2020-06-11,28632,1582
Colorado,2020-06-12,28807,1582
Colorado,2020-06-13,29002,1597
Colorado,2020-06-14,29115,1598
Colorado,2020-06-15,29284,1605
Colorado,2020-06-16,29427,1617
Colorado,2020-06-17,29656,1631
Colorado,2020-06-18,29886,1638
Colorado,2020-06-19,30172,1643
Colorado,2020-06-20,30333,1647
Colorado,2020-06-21,30524,1647
Colorado,2020-06-22,30689,1651
Colorado,2020-06-23,30877,1665
Colorado,2020-06-24,31139,1667
Colorado,2020-06-25,31463,1669
Colorado,2020-06-26,31780,1673
Colorado,2020-06-27,32006,1674
Colorado,2020-06-28,32290,1676
Colorado,2020-06-29,32494,1681
Colorado,2020-06-30,32698,1690
Colorado,2020-07-01,33012,1697
Colorado,2020-07-02,33335,1701
Colorado,2020-07-03,33595,1701
Colorado,2020-07-04,33849,1701
Colorado,2020-07-05,34048,1701
Connecticut,2020-03-08,0,0
Connecticut,2020-03-09,0,0
Connecticut,2020-03-10,1,0
Connecticut,2020-03-11,3,0
Connecticut,2020-03-12,5,0
Connecticut,2020-03-13,11,0
Connecticut,2020-03-14,23,0
Connecticut,2020-03-15,24,0
Connecticut,2020-03-16,41,0
Connecticut,2020-03-17,68,0
Connecticut,2020-03-18,96,1
Connecticut,2020-03-19,159,3
Connecticut,2020-03-20,194,4
Connecticut,2020-03-21,194,4
Connecticut,2020-03-22,327,8
Connecticut,2020-03-23,415,10
Connecticut,2020-03-24,618,12
Connecticut,2020-03-25,875,19
Connecticut,2020-03-26,1012,21
Connecticut,2020-03-27,1291,27
Connecticut,2020-03-28,1524,33
Connecticut,2020-03-29,1993,34
Connecticut,2020-03-30,2571,36
Connecticut,2020-03-31,3128,69
Connecticut,2020-04-01,3557,85
Connecticut,2020-04-02,3824,112
Connecticut,2020-04-03,4914,131
Connecticut,2020-04-04,5276,165
Connecticut,2020-04-05,5675,189
Connecticut,2020-04-06,6906,206
Connecticut,2020-04-07,7781,277
Connecticut,2020-04-08,7781,326
Connecticut,2020-04-09,9784,380
Connecticut,2020-04-10,10538,448
Connecticut,2020-04-11,11510,494
Connecticut,2020-04-12,12035,554
Connecticut,2020-04-13,13381,602
Connecticut,2020-04-14,13989,671
Connecticut,2020-04-15,14755,868
Connecticut,2020-04-16,15884,971
Connecticut,2020-04-17,16809,1036
Connecticut,2020-04-18,17550,1086
Connecticut,2020-04-19,17962,1127
Connecticut,2020-04-20,19815,1331
Connecticut,2020-04-21,20360,1423
Connecticut,2020-04-22,22469,1544
Connecticut,2020-04-23,23100,1639
Connecticut,2020-04-24,23936,1767
Connecticut,2020-04-25,24583,1865
Connecticut,2020-04-26,25269,1924
Connecticut,2020-04-27,25997,2012
Connecticut,2020-04-28,26312,2087
Connecticut,2020-04-29,26767,2169
Connecticut,2020-04-30,27700,2257
Connecticut,2020-05-01,28764,2339
Connecticut,2020-05-02,29287,2436
Connecticut,2020-05-03,29287,2436
Connecticut,2020-05-04,29973,2556
Connecticut,2020-05-05,30621,2633
Connecticut,2020-05-06,30995,2718
Connecticut,2020-05-07,31784,2797
Connecticut,2020-05-08,32411,2874
Connecticut,2020-05-09,32984,2932
Connecticut,2020-05-10,33554,2967
Connecticut,2020-05-11,33765,3008
Connecticut,2020-05-12,34333,3041
Connecticut,2020-05-13,34855,3125
Connecticut,2020-05-14,35464,3219
Connecticut,2020-05-15,36085,3285
Connecticut,2020-05-16,36703,3339
Connecticut,2020-05-17,37419,3408
Connecticut,2020-05-18,38116,3450
Connecticut,2020-05-19,38430,3472
Connecticut,2020-05-20,39017,3529
Connecticut,2020-05-21,39208,3583
Connecticut,2020-05-22,39640,3637
Connecticut,2020-05-23,40022,3675
Connecticut,2020-05-24,40468,3693
Connecticut,2020-05-25,40873,3742
Connecticut,2020-05-26,41303,3769
Connecticut,2020-05-27,41288,3803
Connecticut,2020-05-28,41559,3826
Connecticut,2020-05-29,41762,3868
Connecticut,2020-05-30,42022,3912
Connecticut,2020-05-31,42201,3944
Connecticut,2020-06-01,42740,3970
Connecticut,2020-06-02,42979,3972
Connecticut,2020-06-03,43091,3989
Connecticut,2020-06-04,43239,4007
Connecticut,2020-06-05,43460,4038
Connecticut,2020-06-06,43818,4055
Connecticut,2020-06-07,43968,4071
Connecticut,2020-06-08,44092,4084
Connecticut,2020-06-09,44179,4097
Connecticut,2020-06-10,44347,4120
Connecticut,2020-06-11,44461,4146
Connecticut,2020-06-12,44689,4159
Connecticut,2020-06-13,44994,4186
Connecticut,2020-06-14,45088,4201
Connecticut,2020-06-15,45235,4204
Connecticut,2020-06-16,45349,4210
Connecticut,2020-06-17,45429,4219
Connecticut,2020-06-18,45440,4226
Connecticut,2020-06-19,45557,4238
Connecticut,2020-06-20,45715,4251
Connecticut,2020-06-21,45755,4260
Connecticut,2020-06-22,45782,4263
Connecticut,2020-06-23,45899,4277
Connecticut,2020-06-24,45913,4287
Connecticut,2020-06-25,45994,4298
Connecticut,2020-06-26,46059,4307
Connecticut,2020-06-27,46206,4311
Connecticut,2020-06-28,46303,4316
Connecticut,2020-06-29,46362,4320
Connecticut,2020-06-30,46514,4322
Connecticut,2020-07-01,46572,4324
Connecticut,2020-07-02,46646,4326
Connecticut,2020-07-03,46717,4335
Connecticut,2020-07-04,46717,4335
Connecticut,2020-07-05,46717,4335
Delaware,2020-03-08,0,0
Delaware,2020-03-09,0,0
Delaware,2020-03-10,0,0
Delaware,2020-03-11,1,0
Delaware,2020-03-12,1,0
Delaware,2020-03-13,4,0
Delaware,2020-03-14,6,0
Delaware,2020-03-15,6,0
Delaware,2020-03-16,8,0
Delaware,2020-03-17,16,0
Delaware,2020-03-18,19,0
Delaware,2020-03-19,30,0
Delaware,2020-03-20,39,0
Delaware,2020-03-21,45,0
Delaware,2020-03-22,56,0
Delaware,2020-03-23,68,0
Delaware,2020-03-24,104,0
Delaware,2020-03-25,119,0
Delaware,2020-03-26,130,1
Delaware,2020-03-27,163,2
Delaware,2020-03-28,214,5
Delaware,2020-03-29,232,6
Delaware,2020-03-30,264,6
Delaware,2020-03-31,319,10
Delaware,2020-04-01,368,11
Delaware,2020-04-02,393,12
Delaware,2020-04-03,450,14
Delaware,2020-04-04,593,14
Delaware,2020-04-05,673,14
Delaware,2020-04-06,783,15
Delaware,2020-04-07,928,16
Delaware,2020-04-08,1116,19
Delaware,2020-04-09,1209,23
Delaware,2020-04-10,1326,32
Delaware,2020-04-11,1479,33
Delaware,2020-04-12,1625,35
Delaware,2020-04-13,1758,41
Delaware,2020-04-14,1926,43
Delaware,2020-04-15,2014,46
Delaware,2020-04-16,2070,55
Delaware,2020-04-17,2317,61
Delaware,2020-04-18,2538,67
Delaware,2020-04-19,2538,67
Delaware,2020-04-20,2745,72
Delaware,2020-04-21,2931,82
Delaware,2020-04-22,3200,89
Delaware,2020-04-23,3308,92
Delaware,2020-04-24,3442,100
Delaware,2020-04-25,3576,112
Delaware,2020-04-26,4034,120
Delaware,2020-04-27,4162,125
Delaware,2020-04-28,4575,137
Delaware,2020-04-29,4655,144
Delaware,2020-04-30,4734,152
Delaware,2020-05-01,4918,159
Delaware,2020-05-02,5038,168
Delaware,2020-05-03,5208,177
Delaware,2020-05-04,5288,182
Delaware,2020-05-05,5371,187
Delaware,2020-05-06,5778,193
Delaware,2020-05-07,5939,202
Delaware,2020-05-08,6111,213
Delaware,2020-05-09,6277,221
Delaware,2020-05-10,6277,221
Delaware,2020-05-11,6565,225
Delaware,2020-05-12,6741,237
Delaware,2020-05-13,6952,247
Delaware,2020-05-14,7223,260
Delaware,2020-05-15,7373,271
Delaware,2020-05-16,7547,286
Delaware,2020-05-17,7670,290
Delaware,2020-05-18,7869,297
Delaware,2020-05-19,8037,304
Delaware,2020-05-20,8194,310
Delaware,2020-05-21,8386,317
Delaware,2020-05-22,8529,322
Delaware,2020-05-23,8529,322
Delaware,2020-05-24,8809,326
Delaware,2020-05-25,8965,332
Delaware,2020-05-26,9066,335
